owner,repo,issue_id,id,node_id,url,actor_id,event,commit_id,created_at,performed_via_github_app,review_requester_id,requested_reviewer_id,rename_from,rename_to,label_name,label_color,assignee_id,assigner_id,milestone,lock_reason,events_url,commit_url
ryanmcdermott,clean-code-javascript,199520821,916060902,MDExOk1lcmdlZEV2ZW50OTE2MDYwOTAy,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916060902,5114666,merged,82f9d39b8eceb1abee59d81dab3ba54517f7adbd,2017-01-09T15:13:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/84/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/82f9d39b8eceb1abee59d81dab3ba54517f7adbd
ryanmcdermott,clean-code-javascript,199520821,916060903,MDExOkNsb3NlZEV2ZW50OTE2MDYwOTAz,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916060903,5114666,closed,NA,2017-01-09T15:13:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/84/events,NA
ryanmcdermott,clean-code-javascript,199467287,921763962,MDE1OlJlZmVyZW5jZWRFdmVudDkyMTc2Mzk2Mg==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/921763962,5114666,referenced,7ec1fe7a62d769c0e01110b1e4c0013a860ea28f,2017-01-13T04:26:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/83/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/7ec1fe7a62d769c0e01110b1e4c0013a860ea28f
ryanmcdermott,clean-code-javascript,199467287,921763963,MDExOk1lcmdlZEV2ZW50OTIxNzYzOTYz,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/921763963,5114666,merged,7ec1fe7a62d769c0e01110b1e4c0013a860ea28f,2017-01-13T04:26:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/83/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/7ec1fe7a62d769c0e01110b1e4c0013a860ea28f
ryanmcdermott,clean-code-javascript,199467287,921763964,MDExOkNsb3NlZEV2ZW50OTIxNzYzOTY0,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/921763964,5114666,closed,NA,2017-01-13T04:26:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/83/events,NA
ryanmcdermott,clean-code-javascript,199465966,918531362,MDE1OlJlZmVyZW5jZWRFdmVudDkxODUzMTM2Mg==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918531362,5114666,referenced,99bee74a4139ac4a29ed1d05091ee2ed0bf346a2,2017-01-11T03:16:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/82/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/99bee74a4139ac4a29ed1d05091ee2ed0bf346a2
ryanmcdermott,clean-code-javascript,199465966,918531363,MDExOk1lcmdlZEV2ZW50OTE4NTMxMzYz,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918531363,5114666,merged,99bee74a4139ac4a29ed1d05091ee2ed0bf346a2,2017-01-11T03:16:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/82/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/99bee74a4139ac4a29ed1d05091ee2ed0bf346a2
ryanmcdermott,clean-code-javascript,199465966,918531364,MDExOkNsb3NlZEV2ZW50OTE4NTMxMzY0,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918531364,5114666,closed,NA,2017-01-11T03:16:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/82/events,NA
ryanmcdermott,clean-code-javascript,199465966,918825052,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQ5MTg4MjUwNTI=,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918825052,10393198,head_ref_deleted,NA,2017-01-11T09:40:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/82/events,NA
ryanmcdermott,clean-code-javascript,199462449,918531891,MDE1OlJlZmVyZW5jZWRFdmVudDkxODUzMTg5MQ==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918531891,5114666,referenced,0c4fa28c0ee8297bc6e40e99de9121c3f088a9f6,2017-01-11T03:17:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/81/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/0c4fa28c0ee8297bc6e40e99de9121c3f088a9f6
ryanmcdermott,clean-code-javascript,199462449,918531892,MDExOk1lcmdlZEV2ZW50OTE4NTMxODky,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918531892,5114666,merged,0c4fa28c0ee8297bc6e40e99de9121c3f088a9f6,2017-01-11T03:17:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/81/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/0c4fa28c0ee8297bc6e40e99de9121c3f088a9f6
ryanmcdermott,clean-code-javascript,199462449,918531893,MDExOkNsb3NlZEV2ZW50OTE4NTMxODkz,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918531893,5114666,closed,NA,2017-01-11T03:17:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/81/events,NA
ryanmcdermott,clean-code-javascript,199462449,918825535,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQ5MTg4MjU1MzU=,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918825535,10393198,head_ref_deleted,NA,2017-01-11T09:41:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/81/events,NA
ryanmcdermott,clean-code-javascript,199461538,916065152,MDE1OlJlZmVyZW5jZWRFdmVudDkxNjA2NTE1Mg==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916065152,5114666,referenced,3369c524e3b9ebefa75b77ef6c5ed507cc8f0f60,2017-01-09T15:16:16Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/80/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/3369c524e3b9ebefa75b77ef6c5ed507cc8f0f60
ryanmcdermott,clean-code-javascript,199461538,916065153,MDExOk1lcmdlZEV2ZW50OTE2MDY1MTUz,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916065153,5114666,merged,3369c524e3b9ebefa75b77ef6c5ed507cc8f0f60,2017-01-09T15:16:16Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/80/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/3369c524e3b9ebefa75b77ef6c5ed507cc8f0f60
ryanmcdermott,clean-code-javascript,199461538,916065155,MDExOkNsb3NlZEV2ZW50OTE2MDY1MTU1,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916065155,5114666,closed,NA,2017-01-09T15:16:16Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/80/events,NA
ryanmcdermott,clean-code-javascript,199461538,916069762,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQ5MTYwNjk3NjI=,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916069762,10393198,head_ref_deleted,NA,2017-01-09T15:19:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/80/events,NA
ryanmcdermott,clean-code-javascript,199458551,916063757,MDE1OlJlZmVyZW5jZWRFdmVudDkxNjA2Mzc1Nw==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916063757,5114666,referenced,5c2f16a7fcb7863942d4033beaf8e8713f1244b9,2017-01-09T15:15:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/79/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/5c2f16a7fcb7863942d4033beaf8e8713f1244b9
ryanmcdermott,clean-code-javascript,199458551,916063758,MDExOk1lcmdlZEV2ZW50OTE2MDYzNzU4,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916063758,5114666,merged,5c2f16a7fcb7863942d4033beaf8e8713f1244b9,2017-01-09T15:15:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/79/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/5c2f16a7fcb7863942d4033beaf8e8713f1244b9
ryanmcdermott,clean-code-javascript,199458551,916063760,MDExOkNsb3NlZEV2ZW50OTE2MDYzNzYw,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916063760,5114666,closed,NA,2017-01-09T15:15:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/79/events,NA
ryanmcdermott,clean-code-javascript,199458551,916069148,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQ5MTYwNjkxNDg=,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916069148,10393198,head_ref_deleted,NA,2017-01-09T15:19:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/79/events,NA
ryanmcdermott,clean-code-javascript,199454459,918548232,MDExOkNsb3NlZEV2ZW50OTE4NTQ4MjMy,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918548232,5114666,closed,NA,2017-01-11T03:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/78/events,NA
ryanmcdermott,clean-code-javascript,199421880,915285539,MDExOkNsb3NlZEV2ZW50OTE1Mjg1NTM5,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915285539,7091543,closed,NA,2017-01-08T17:38:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/77/events,NA
ryanmcdermott,clean-code-javascript,199421880,915285564,MDEzOlJlb3BlbmVkRXZlbnQ5MTUyODU1NjQ=,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915285564,7091543,reopened,NA,2017-01-08T17:38:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/77/events,NA
ryanmcdermott,clean-code-javascript,199421880,915644470,MDE0Ok1lbnRpb25lZEV2ZW50OTE1NjQ0NDcw,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915644470,8742136,mentioned,NA,2017-01-09T09:15:38Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/77/events,NA
ryanmcdermott,clean-code-javascript,199421880,915644472,MDE1OlN1YnNjcmliZWRFdmVudDkxNTY0NDQ3Mg==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915644472,8742136,subscribed,NA,2017-01-09T09:15:38Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/77/events,NA
ryanmcdermott,clean-code-javascript,199421880,915644499,MDExOkNsb3NlZEV2ZW50OTE1NjQ0NDk5,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915644499,7091543,closed,NA,2017-01-09T09:15:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/77/events,NA
ryanmcdermott,clean-code-javascript,199421880,915645148,MDEzOlJlb3BlbmVkRXZlbnQ5MTU2NDUxNDg=,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915645148,7091543,reopened,NA,2017-01-09T09:16:18Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/77/events,NA
ryanmcdermott,clean-code-javascript,199421880,918516170,MDE0Ok1lbnRpb25lZEV2ZW50OTE4NTE2MTcw,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918516170,7091543,mentioned,NA,2017-01-11T02:52:59Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/77/events,NA
ryanmcdermott,clean-code-javascript,199421880,918516172,MDE1OlN1YnNjcmliZWRFdmVudDkxODUxNjE3Mg==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918516172,7091543,subscribed,NA,2017-01-11T02:52:59Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/77/events,NA
ryanmcdermott,clean-code-javascript,199421880,918516173,MDExOkNsb3NlZEV2ZW50OTE4NTE2MTcz,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918516173,5114666,closed,NA,2017-01-11T02:52:59Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/77/events,NA
ryanmcdermott,clean-code-javascript,199418801,916066256,MDE1OlJlZmVyZW5jZWRFdmVudDkxNjA2NjI1Ng==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916066256,5114666,referenced,d59f32edfd84915fe8796ebef0e2f8f7630d0688,2017-01-09T15:17:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/76/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/d59f32edfd84915fe8796ebef0e2f8f7630d0688
ryanmcdermott,clean-code-javascript,199418801,916066257,MDExOk1lcmdlZEV2ZW50OTE2MDY2MjU3,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916066257,5114666,merged,d59f32edfd84915fe8796ebef0e2f8f7630d0688,2017-01-09T15:17:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/76/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/d59f32edfd84915fe8796ebef0e2f8f7630d0688
ryanmcdermott,clean-code-javascript,199418801,916066258,MDExOkNsb3NlZEV2ZW50OTE2MDY2MjU4,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916066258,5114666,closed,NA,2017-01-09T15:17:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/76/events,NA
ryanmcdermott,clean-code-javascript,199410180,915280196,MDE0Ok1lbnRpb25lZEV2ZW50OTE1MjgwMTk2,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915280196,113459,mentioned,NA,2017-01-08T17:18:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/75/events,NA
ryanmcdermott,clean-code-javascript,199410180,915280197,MDE1OlN1YnNjcmliZWRFdmVudDkxNTI4MDE5Nw==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915280197,113459,subscribed,NA,2017-01-08T17:18:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/75/events,NA
ryanmcdermott,clean-code-javascript,199410180,915288944,MDExOkNsb3NlZEV2ZW50OTE1Mjg4OTQ0,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915288944,5114666,closed,NA,2017-01-08T17:52:05Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/75/events,NA
ryanmcdermott,clean-code-javascript,199400505,915268705,MDExOkNsb3NlZEV2ZW50OTE1MjY4NzA1,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915268705,5114666,closed,NA,2017-01-08T16:35:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/74/events,NA
ryanmcdermott,clean-code-javascript,199400463,918541464,MDExOkNsb3NlZEV2ZW50OTE4NTQxNDY0,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918541464,5114666,closed,NA,2017-01-11T03:33:16Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/73/events,NA
ryanmcdermott,clean-code-javascript,199398209,915271417,MDExOkNsb3NlZEV2ZW50OTE1MjcxNDE3,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915271417,5114666,closed,NA,2017-01-08T16:46:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/72/events,NA
ryanmcdermott,clean-code-javascript,199383935,918544016,MDExOkNsb3NlZEV2ZW50OTE4NTQ0MDE2,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/918544016,5114666,closed,NA,2017-01-11T03:37:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/71/events,NA
ryanmcdermott,clean-code-javascript,199383503,915072231,MDE0Ok1lbnRpb25lZEV2ZW50OTE1MDcyMjMx,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915072231,321738,mentioned,NA,2017-01-07T22:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/70/events,NA
ryanmcdermott,clean-code-javascript,199383503,915072232,MDE1OlN1YnNjcmliZWRFdmVudDkxNTA3MjIzMg==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915072232,321738,subscribed,NA,2017-01-07T22:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/70/events,NA
ryanmcdermott,clean-code-javascript,199383503,916945374,MDExOkNsb3NlZEV2ZW50OTE2OTQ1Mzc0,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/916945374,5114666,closed,NA,2017-01-10T03:36:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/70/events,NA
ryanmcdermott,clean-code-javascript,199367790,915274429,MDE1OlJlZmVyZW5jZWRFdmVudDkxNTI3NDQyOQ==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915274429,5114666,referenced,576f4ef170a334a3f98d5c1879cdc040ba605591,2017-01-08T16:58:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/69/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/576f4ef170a334a3f98d5c1879cdc040ba605591
ryanmcdermott,clean-code-javascript,199367790,915274430,MDExOk1lcmdlZEV2ZW50OTE1Mjc0NDMw,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915274430,5114666,merged,576f4ef170a334a3f98d5c1879cdc040ba605591,2017-01-08T16:58:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/69/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/576f4ef170a334a3f98d5c1879cdc040ba605591
ryanmcdermott,clean-code-javascript,199367790,915274431,MDExOkNsb3NlZEV2ZW50OTE1Mjc0NDMx,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915274431,5114666,closed,NA,2017-01-08T16:58:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/69/events,NA
ryanmcdermott,clean-code-javascript,199367790,915278975,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQ5MTUyNzg5NzU=,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915278975,10393198,head_ref_deleted,NA,2017-01-08T17:14:18Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/69/events,NA
ryanmcdermott,clean-code-javascript,199365627,915284013,MDExOkNsb3NlZEV2ZW50OTE1Mjg0MDEz,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915284013,5114666,closed,NA,2017-01-08T17:33:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/68/events,NA
ryanmcdermott,clean-code-javascript,199365627,915305171,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQ5MTUzMDUxNzE=,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915305171,2837064,head_ref_deleted,NA,2017-01-08T18:59:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/68/events,NA
ryanmcdermott,clean-code-javascript,199364864,914965399,MDExOkNsb3NlZEV2ZW50OTE0OTY1Mzk5,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/914965399,2837064,closed,NA,2017-01-07T14:44:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/67/events,NA
ryanmcdermott,clean-code-javascript,199364864,914966632,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQ5MTQ5NjY2MzI=,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/914966632,2837064,head_ref_deleted,NA,2017-01-07T14:50:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/67/events,NA
ryanmcdermott,clean-code-javascript,199363212,915282675,MDE1OlJlZmVyZW5jZWRFdmVudDkxNTI4MjY3NQ==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915282675,5114666,referenced,e88e5366b858d1d99e7d7a757a008de091b17a57,2017-01-08T17:28:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/66/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/e88e5366b858d1d99e7d7a757a008de091b17a57
ryanmcdermott,clean-code-javascript,199363212,915282676,MDExOk1lcmdlZEV2ZW50OTE1MjgyNjc2,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915282676,5114666,merged,e88e5366b858d1d99e7d7a757a008de091b17a57,2017-01-08T17:28:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/66/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/e88e5366b858d1d99e7d7a757a008de091b17a57
ryanmcdermott,clean-code-javascript,199363212,915282677,MDExOkNsb3NlZEV2ZW50OTE1MjgyNjc3,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/915282677,5114666,closed,NA,2017-01-08T17:28:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/66/events,NA
ryanmcdermott,clean-code-javascript,199363041,920227344,MDE1OlJlZmVyZW5jZWRFdmVudDkyMDIyNzM0NA==,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/920227344,5114666,referenced,cd50889707b1b567d5a8c2860d54b37806896d4b,2017-01-12T05:52:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/65/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/cd50889707b1b567d5a8c2860d54b37806896d4b
ryanmcdermott,clean-code-javascript,199363041,920227345,MDExOk1lcmdlZEV2ZW50OTIwMjI3MzQ1,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/920227345,5114666,merged,cd50889707b1b567d5a8c2860d54b37806896d4b,2017-01-12T05:52:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/65/events,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/commits/cd50889707b1b567d5a8c2860d54b37806896d4b
ryanmcdermott,clean-code-javascript,199363041,920227346,MDExOkNsb3NlZEV2ZW50OTIwMjI3MzQ2,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/920227346,5114666,closed,NA,2017-01-12T05:52:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/65/events,NA
ryanmcdermott,clean-code-javascript,199363041,920387828,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQ5MjAzODc4Mjg=,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/920387828,10393198,head_ref_deleted,NA,2017-01-12T09:07:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/65/events,NA
ryanmcdermott,clean-code-javascript,199362957,914963376,MDIzOkhlYWRSZWZGb3JjZVB1c2hlZEV2ZW50OTE0OTYzMzc2,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/914963376,471327,head_ref_force_pushed,NA,2017-01-07T14:34:25Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/64/events,NA
ryanmcdermott,clean-code-javascript,199362957,914978856,MDIzOkhlYWRSZWZGb3JjZVB1c2hlZEV2ZW50OTE0OTc4ODU2,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/events/914978856,471327,head_ref_force_pushed,NA,2017-01-07T15:44:24Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/issues/64/events,NA
